RowID,OrderID,OrderDate,CustomerID,Segment,RegionCode,ProductCode,Quantity,Sales,Discount,Profit
46209,AG-2013-CP23403-41422,5/28/2021,CP-23403,Corporate,R0019,P000264,10,180,0,90
50981,AG-2015-CL25653-42164,6/9/2023,CL-25653,Consumer,R0023,P000265,2,14,0,5.6
46312,AG-2015-MO78003-42217,8/1/2023,MO-78003,Self-Employed,R0030,P000266,1,9,0,3.6
44492,AG-2015-RD96603-42342,12/4/2023,RD-96603,Self-Employed,R0019,P000267,1,11,0,4.4
45106,AO-2012-JK53704-41257,12/14/2020,JK-53704,Consumer,R0031,P000268,1,6,0,3
48365,AO-2013-DH30754-41593,11/15/2021,DH-30754,Corporate,R0032,P000269,12,60,0,30
44533,AO-2014-AS2854-41795,6/5/2022,AS-2854,Corporate,R0031,P000270,1,11,0,5.5
49899,AO-2014-IG50854-41937,10/25/2022,IG-50854,Consumer,R0031,P000271,2,72,0,36
49901,AO-2014-IG50854-41937,10/25/2022,IG-50854,Consumer,R0031,P000272,2,18,0,9
43745,AO-2015-LC70504-42144,5/20/2023,LC-70504,Consumer,R0033,P000273,2,400,0,160
47028,AO-2015-AJ9454-42231,8/15/2023,AJ-9454,Consumer,R0033,P000274,2,28,0,11.2
49048,AO-2012-AA4804-41080,6/20/2020,AA-4804,Consumer,R0034,P000116,2,76,0,7.6
46699,AO-2013-DL34954-41296,1/22/2021,DL-34954,Corporate,R0031,P000276,4,72,0,7.2
44534,AO-2014-AS2854-41795,6/5/2022,AS-2854,Corporate,R0031,P000020,2,16,0,1.6
44532,AO-2014-AS2854-41795,6/5/2022,AS-2854,Corporate,R0031,P000278,11,44,0,4.4
49113,AO-2014-HG48454-41863,8/12/2022,HG-48454,Consumer,R0031,P000279,6,186,0,18.6
49897,AO-2014-IG50854-41937,10/25/2022,IG-50854,Consumer,R0031,P000280,2,42,0,4.2
50974,AO-2014-MM79204-41956,11/13/2022,MM-79204,Consumer,R0031,P000281,1,16,0,1.6
42744,AO-2014-RE94054-41983,12/10/2022,RE-94054,Consumer,R0035,P000126,2,10,0,1
45178,AO-2014-JP54604-41983,12/10/2022,JP-54604,Corporate,R0031,P000283,15,60,0,6
46700,AO-2015-DC28504-42054,2/19/2023,DC-28504,Consumer,R0031,P000284,1,40,0,4
45122,AO-2015-RW95404-42343,12/5/2023,RW-95404,Corporate,R0033,P000285,6,102,0,10.2
45108,AO-2012-JK53704-41257,12/14/2020,JK-53704,Consumer,R0031,P000286,2,24,0,12
48548,AO-2015-BE14554-42223,8/7/2023,BE-14554,Self-Employed,R0033,P000287,3,102,0,40.8
42770,AO-2015-DV34654-42326,11/18/2023,DV-34654,Consumer,R0036,P000233,1,19,0,7.6
44247,AO-2013-CC24754-41612,12/4/2021,CC-24754,Consumer,R0031,P000289,2,10,0,1
49896,AO-2014-IG50854-41937,10/25/2022,IG-50854,Consumer,R0031,P000290,2,26,0,2.6
45099,AO-2015-LC69304-42258,9/11/2023,LC-69304,Corporate,R0035,P000291,12,276,0,27.6
41529,AO-2015-JF54154-42272,9/25/2023,JF-54154,Consumer,R0031,P000292,1,16,0,1.6
46619,AO-2012-RO97804-41105,7/15/2020,RO-97804,Consumer,R0033,P000293,12,84,0,42
49494,AO-2012-RP98554-41247,12/4/2020,RP-98554,Corporate,R0031,P000294,14,84,0,42
48366,AO-2013-DH30754-41593,11/15/2021,DH-30754,Corporate,R0032,P000295,18,1260,0,630
49964,AO-2014-JK60904-41787,5/28/2022,JK-60904,Consumer,R0031,P000296,1,15,0,7.5
44911,AO-2014-SC103054-41942,10/30/2022,SC-103054,Consumer,R0031,P000297,2,392,0,196
44266,AO-2014-CW19054-41942,10/30/2022,CW-19054,Self-Employed,R0031,P000298,1,11,0,5.5
47922,AO-2014-LC69604-41957,11/14/2022,LC-69604,Self-Employed,R0035,P000299,1,9,0,4.5
46639,AO-2014-BP12904-42000,12/27/2022,BP-12904,Consumer,R0031,P000091,6,42,0,21
45790,AO-2015-TB113554-42106,4/12/2023,TB-113554,Corporate,R0031,P000301,11,286,0,114.4
50929,AO-2012-SW104554-40942,2/3/2020,SW-104554,Consumer,R0031,P000302,2,24,0,12
46846,AO-2013-MG82054-41438,6/13/2021,MG-82054,Corporate,R0031,P000303,1,157,0,78.5
48542,AO-2013-JC53404-41476,7/21/2021,JC-53404,Consumer,R0031,P000304,8,312,0,156
48240,AO-2013-CA23104-41495,8/9/2021,CA-23104,Corporate,R0035,P000305,5,15,0,7.5
44865,AO-2013-DK32254-41611,12/3/2021,DK-32254,Corporate,R0031,P000306,8,128,0,64
45252,AO-2013-SF102004-41628,12/20/2021,SF-102004,Consumer,R0033,P000307,6,48,0,24
49902,AO-2014-IG50854-41937,10/25/2022,IG-50854,Consumer,R0031,P000308,1,6,0,3
43814,AO-2015-SK99904-42017,1/13/2023,SK-99904,Consumer,R0031,P000309,1,29,0,11.6
45789,AO-2015-TB113554-42106,4/12/2023,TB-113554,Corporate,R0031,P000310,7,189,0,75.6
44145,AO-2015-GM45004-42265,9/18/2023,GM-45004,Consumer,R0031,P000311,1,17,0,6.8
41530,AO-2015-JF54154-42272,9/25/2023,JF-54154,Consumer,R0031,P000312,1,4,0,1.6
46173,AO-2015-EP39154-42294,10/17/2023,EP-39154,Consumer,R0033,P000218,4,76,0,30.4
42771,AO-2015-DV34654-42326,11/18/2023,DV-34654,Consumer,R0036,P000314,2,62,0,24.8
42125,AO-2015-DR29404-42330,11/22/2023,DR-29404,Self-Employed,R0033,P000315,4,56,0,22.4
49051,AO-2012-AA4804-41080,6/20/2020,AA-4804,Consumer,R0034,P000316,1,26,0,13
49900,AO-2014-IG50854-41937,10/25/2022,IG-50854,Consumer,R0031,P000317,1,31,0,15.5
49903,AO-2014-IG50854-41937,10/25/2022,IG-50854,Consumer,R0031,P000200,4,28,0,14
45123,AO-2015-RW95404-42343,12/5/2023,RW-95404,Corporate,R0033,P000319,17,442,0,176.8
49112,AO-2014-HG48454-41863,8/12/2022,HG-48454,Consumer,R0031,P000136,1,12,0,6
46174,AO-2015-EP39154-42294,10/17/2023,EP-39154,Consumer,R0033,P000321,6,108,0,43.2
45582,AO-2015-KL66454-42369,12/31/2023,KL-66454,Consumer,R0031,P000322,6,186,0,74.4
46620,AO-2012-RO97804-41105,7/15/2020,RO-97804,Consumer,R0033,P000323,2,30,0,4.5
46845,AO-2013-MG82054-41438,6/13/2021,MG-82054,Corporate,R0031,P000324,7,35,0,5.25
45737,AO-2013-MO75004-41537,9/20/2021,MO-75004,Consumer,R0033,P000325,1,4,0,0.6
44536,AO-2014-AS2854-41795,6/5/2022,AS-2854,Corporate,R0031,P000326,5,60,0,9
44265,AO-2014-CW19054-41942,10/30/2022,CW-19054,Self-Employed,R0031,P000327,3,57,0,8.55
45177,AO-2014-JP54604-41983,12/10/2022,JP-54604,Corporate,R0031,P000328,6,78,0,11.7
50825,AO-2015-AZ7504-42241,8/25/2023,AZ-7504,Consumer,R0035,P000121,2,254,0,38.1
49597,AO-2015-KD63454-42312,11/4/2023,KD-63454,Consumer,R0031,P000330,4,44,0,6.6
43318,AO-2012-MA79954-40928,1/20/2020,MA-79954,Self-Employed,R0031,P000331,2,20,0,3
43319,AO-2012-MA79954-40928,1/20/2020,MA-79954,Self-Employed,R0031,P000322,2,62,0,9.3
44508,AO-2012-DK31504-40940,2/1/2020,DK-31504,Corporate,R0031,P000333,10,130,0,19.5
49050,AO-2012-AA4804-41080,6/20/2020,AA-4804,Consumer,R0034,P000334,2,22,0,3.3
46618,AO-2012-RO97804-41105,7/15/2020,RO-97804,Consumer,R0033,P000335,2,26,0,3.9
51049,AO-2013-JE57454-41544,9/27/2021,JE-57454,Consumer,R0034,P000336,2,68,0,10.2
51048,AO-2013-JE57454-41544,9/27/2021,JE-57454,Consumer,R0034,P000337,1,10,0,1.5
44246,AO-2013-CC24754-41612,12/4/2021,CC-24754,Consumer,R0031,P000338,1,10,0,1.5
49965,AO-2014-JK60904-41787,5/28/2022,JK-60904,Consumer,R0031,P000339,1,16,0,2.4
49110,AO-2014-HG48454-41863,8/12/2022,HG-48454,Consumer,R0031,P000340,1,15,0,2.25
47923,AO-2014-LC69604-41957,11/14/2022,LC-69604,Self-Employed,R0035,P000325,4,16,0,2.4
47215,AO-2014-JH59854-42004,12/31/2022,JH-59854,Consumer,R0031,P000342,4,100,0,15
43813,AO-2015-SK99904-42017,1/13/2023,SK-99904,Consumer,R0031,P000343,2,6,0,0.9
46701,AO-2015-DC28504-42054,2/19/2023,DC-28504,Consumer,R0031,P000344,4,12,0,1.8
49869,AO-2015-SC100204-42105,4/11/2023,SC-100204,Consumer,R0031,P000345,1,106,0,15.9
43744,AO-2015-LC70504-42144,5/20/2023,LC-70504,Consumer,R0033,P000223,4,36,0,5.4
45166,AO-2015-JM56554-42247,8/31/2023,JM-56554,Corporate,R0031,P000347,19,266,0,39.9
45167,AO-2015-JM56554-42247,8/31/2023,JM-56554,Corporate,R0031,P000348,10,40,0,6
44146,AO-2015-GM45004-42265,9/18/2023,GM-45004,Consumer,R0031,P000040,2,56,0,8.4
44147,AO-2015-GM45004-42265,9/18/2023,GM-45004,Consumer,R0031,P000350,6,114,0,17.1
42008,AO-2015-LM70654-42314,11/6/2023,LM-70654,Consumer,R0031,P000351,4,40,0,6
42805,AO-2015-RM93754-42348,12/10/2023,RM-93754,Consumer,R0031,P000352,1,6,0,0.9
47496,AO-2012-GK46204-40914,1/6/2020,GK-46204,Corporate,R0031,P000353,17,272,0,27.2
46339,AO-2012-BS18004-41191,10/9/2020,BS-18004,Self-Employed,R0031,P000354,2,18,0,1.8
46338,AO-2012-BS18004-41191,10/9/2020,BS-18004,Self-Employed,R0031,P000355,2,72,0,7.2
48364,AO-2013-DH30754-41593,11/15/2021,DH-30754,Corporate,R0032,P000356,1,46,0,4.6
48550,AO-2015-BE14554-42223,8/7/2023,BE-14554,Self-Employed,R0033,P000357,1,28,0,2.8
45107,AO-2012-JK53704-41257,12/14/2020,JK-53704,Consumer,R0031,P000358,1,21,0,2.1
43185,AO-2013-LH69004-41590,11/12/2021,LH-69004,Consumer,R0031,P000359,1,40,0,4
44867,AO-2013-DK32254-41611,12/3/2021,DK-32254,Corporate,R0031,P000085,20,560,0,56
44535,AO-2014-AS2854-41795,6/5/2022,AS-2854,Corporate,R0031,P000361,11,352,0,35.2
49898,AO-2014-IG50854-41937,10/25/2022,IG-50854,Consumer,R0031,P000362,2,20,0,2
45047,AO-2014-LW71254-41964,11/21/2022,LW-71254,Consumer,R0037,P000363,1,17,0,1.7
46780,AO-2014-GM45004-41979,12/6/2022,GM-45004,Consumer,R0035,P000364,8,168,0,16.8
46779,AO-2014-GM45004-41979,12/6/2022,GM-45004,Consumer,R0035,P000365,12,96,0,9.6
48549,AO-2015-BE14554-42223,8/7/2023,BE-14554,Self-Employed,R0033,P000366,2,40,0,4
46698,AO-2013-DL34954-41296,1/22/2021,DL-34954,Corporate,R0031,P000367,1,20,0,2
51050,AO-2013-JE57454-41544,9/27/2021,JE-57454,Consumer,R0034,P000368,1,3,0,0.3
44866,AO-2013-DK32254-41611,12/3/2021,DK-32254,Corporate,R0031,P000369,9,135,0,13.5
45706,AO-2013-RD95854-41628,12/20/2021,RD-95854,Consumer,R0033,P000370,1,12,0,1.2
44396,AO-2015-BD17254-42152,5/28/2023,BD-17254,Consumer,R0031,P000371,4,60,0,6
42804,AO-2015-RM93754-42348,12/10/2023,RM-93754,Consumer,R0031,P000372,1,38,0,3.8
49049,AO-2012-AA4804-41080,6/20/2020,AA-4804,Consumer,R0034,P000373,2,30,0,15
46617,AO-2012-RO97804-41105,7/15/2020,RO-97804,Consumer,R0033,P000352,1,6,0,3
46615,AO-2012-RO97804-41105,7/15/2020,RO-97804,Consumer,R0033,P000375,12,96,0,48
47894,AO-2013-HJ48754-41546,9/29/2021,HJ-48754,Self-Employed,R0031,P000012,3,102,0,51
44248,AO-2013-CC24754-41612,12/4/2021,CC-24754,Consumer,R0031,P000312,4,16,0,8
43292,AO-2014-CM26554-41726,3/28/2022,CM-26554,Self-Employed,R0031,P000378,1,2,0,1
49111,AO-2014-HG48454-41863,8/12/2022,HG-48454,Consumer,R0031,P000379,1,23,0,11.5
45198,AO-2015-AH5854-42151,5/27/2023,AH-5854,Consumer,R0031,P000241,1,13,0,5.2
50826,AO-2015-AZ7504-42241,8/25/2023,AZ-7504,Consumer,R0035,P000380,1,8,0,3.2
50724,AO-2012-HZ49504-40916,1/8/2020,HZ-49504,Consumer,R0035,P000381,6,66,0,33
43317,AO-2012-MA79954-40928,1/20/2020,MA-79954,Self-Employed,R0031,P000382,2,296,0,148
47893,AO-2013-HJ48754-41546,9/29/2021,HJ-48754,Self-Employed,R0031,P000383,2,50,0,25
44531,AO-2014-AS2854-41795,6/5/2022,AS-2854,Corporate,R0031,P000384,15,690,0,345
47924,AO-2014-LC69604-41957,11/14/2022,LC-69604,Self-Employed,R0035,P000385,4,656,0,328
45199,AO-2015-AH5854-42151,5/27/2023,AH-5854,Consumer,R0031,P000386,2,8,0,3.2
46616,AO-2012-RO97804-41105,7/15/2020,RO-97804,Consumer,R0033,P000387,1,46,0,23
46844,AO-2013-MG82054-41438,6/13/2021,MG-82054,Corporate,R0031,P000388,6,150,0,75
7715,US-2012-JP155205-41153,9/1/2020,JP-155205,Consumer,R0038,P000389,2,32,0.4,3.2
8244,US-2012-JM152505-41202,10/20/2020,JM-152505,Consumer,R0039,P000390,5,80,0.4,8
7621,US-2012-BC111255-41219,11/6/2020,BC-111255,Self-Employed,R0039,P000391,2,10,0.4,1
4816,US-2012-JH161805-41264,12/21/2020,JH-161805,Consumer,R0038,P000392,3,60,0.4,6
2318,US-2013-DJ134205-41285,1/11/2021,DJ-134205,Corporate,R0040,P000393,8,32,0.4,3.2
2905,US-2013-AD101805-41388,4/24/2021,AD-101805,Self-Employed,R0041,P000304,3,117,0.4,11.7
6984,MX-2013-CR127305-41520,9/3/2021,CR-127305,Consumer,R0038,P000395,2,16,0.4,1.6
1907,US-2013-HF149955-41532,9/15/2021,HF-149955,Consumer,R0038,P000396,4,136,0.4,13.6
9264,US-2013-JK156255-41534,9/17/2021,JK-156255,Consumer,R0038,P000397,5,135,0.4,13.5
8219,MX-2013-JH159855-41553,10/6/2021,JH-159855,Consumer,R0038,P000178,2,6,0.4,0.6
2058,US-2013-EC140505-41574,10/27/2021,EC-140505,Consumer,R0042,P000399,3,240,0.4,24
8284,US-2013-SV209355-41601,11/23/2021,SV-209355,Consumer,R0038,P000017,7,343,0.4,34.3
796,US-2014-SP209205-41644,1/5/2022,SP-209205,Consumer,R0043,P000401,3,42,0.4,4.2
2999,US-2014-JB160005-41662,1/23/2022,JB-160005,Consumer,R0044,P000280,1,21,0.4,2.1
1651,US-2014-LH169005-41683,2/13/2022,LH-169005,Consumer,R0045,P000403,7,259,0.4,25.9
3807,US-2014-JH159855-41711,3/13/2022,JH-159855,Consumer,R0039,P000404,8,208,0.4,20.8
2415,MX-2014-LC171405-41726,3/28/2022,LC-171405,Consumer,R0038,P000405,3,36,0.4,3.6
2255,US-2014-MS179805-41748,4/19/2022,MS-179805,Corporate,R0038,P000406,5,65,0.4,6.5
8952,US-2014-CY127455-41760,5/1/2022,CY-127455,Corporate,R0038,P000407,2,26,0.4,2.6
6590,US-2014-EM138105-41899,9/17/2022,EM-138105,Corporate,R0039,P000116,18,684,0.4,68.4
5657,MX-2014-EM141405-41915,10/3/2022,EM-141405,Self-Employed,R0046,P000409,1,16,0.4,1.6
210,US-2015-MW182205-42095,4/1/2023,MW-182205,Consumer,R0038,P000410,2,34,0.4,0
213,US-2015-MW182205-42095,4/1/2023,MW-182205,Consumer,R0038,P000411,11,33,0.4,0
4942,MX-2015-MC172755-42143,5/19/2023,MC-172755,Consumer,R0047,P000412,3,84,0.4,0
5411,US-2015-RD194805-42180,6/25/2023,RD-194805,Consumer,R0038,P000090,3,24,0.4,0
1357,MX-2015-CM121905-42236,8/20/2023,CM-121905,Consumer,R0047,P000414,5,95,0.4,0
3688,US-2015-BO114255-42272,9/25/2023,BO-114255,Consumer,R0048,P000415,12,396,0.4,0
1160,US-2015-TG216405-42343,12/5/2023,TG-216405,Consumer,R0049,P000416,3,21,0.4,0
4944,US-2012-MS177105-40975,3/7/2020,MS-177105,Consumer,R0038,P000417,3,60,0.4,-18
7714,US-2012-JP155205-41153,9/1/2020,JP-155205,Consumer,R0038,P000418,3,72,0.4,-21.6
4031,US-2012-CA127755-41158,9/6/2020,CA-127755,Consumer,R0040,P000419,3,33,0.4,-9.9
8666,US-2012-JC153405-41167,9/15/2020,JC-153405,Consumer,R0038,P000420,3,42,0.4,-12.6
3734,MX-2012-GA147255-41266,12/23/2020,GA-147255,Consumer,R0038,P000421,2,24,0.4,-7.2
3733,MX-2012-GA147255-41266,12/23/2020,GA-147255,Consumer,R0038,P000422,2,22,0.4,-6.6
2317,US-2013-DJ134205-41285,1/11/2021,DJ-134205,Corporate,R0040,P000423,4,68,0.4,-20.4
9244,US-2013-MM179205-41396,5/2/2021,MM-179205,Consumer,R0038,P000424,3,60,0.4,-18
7365,US-2013-EB137055-41486,7/31/2021,EB-137055,Corporate,R0038,P000425,11,341,0.4,-102.3
6428,MX-2013-DS130305-41515,8/29/2021,DS-130305,Self-Employed,R0042,P000426,4,124,0.4,-37.2
6985,MX-2013-CR127305-41520,9/3/2021,CR-127305,Consumer,R0038,P000427,8,216,0.4,-64.8
2061,US-2013-EC140505-41574,10/27/2021,EC-140505,Consumer,R0042,P000289,4,20,0.4,-6
2065,US-2013-EC140505-41574,10/27/2021,EC-140505,Consumer,R0042,P000429,4,764,0.4,-229.2
2062,US-2013-EC140505-41574,10/27/2021,EC-140505,Consumer,R0042,P000430,5,55,0.4,-16.5
4390,US-2013-JC153855-41603,11/25/2021,JC-153855,Consumer,R0038,P000431,1,11,0.4,-3.3
8851,MX-2013-JK152055-41618,12/10/2021,JK-152055,Consumer,R0038,P000432,2,8,0.4,-2.4
6042,US-2013-GG146505-41629,12/21/2021,GG-146505,Corporate,R0038,P000433,4,124,0.4,-37.2
4110,US-2014-CD127905-41728,3/30/2022,CD-127905,Self-Employed,R0050,P000434,2,14,0.4,-4.2
4301,US-2014-AJ109455-41864,8/13/2022,AJ-109455,Consumer,R0038,P000435,1,21,0.4,-6.3
9178,US-2014-BW112005-41998,12/25/2022,BW-112005,Consumer,R0041,P000264,3,54,0.4,-16.2
212,US-2015-MW182205-42095,4/1/2023,MW-182205,Consumer,R0038,P000289,2,10,0.4,-3
3841,US-2015-ME173205-42115,4/21/2023,ME-173205,Self-Employed,R0038,P000172,4,64,0.4,-19.2
4324,US-2015-MF176655-42274,9/27/2023,MF-176655,Corporate,R0047,P000438,16,1888,0.4,-566.4
8488,US-2015-SJ202155-42287,10/10/2023,SJ-202155,Consumer,R0051,P000309,9,261,0.4,-78.3
7058,US-2015-KD166155-42294,10/17/2023,KD-166155,Corporate,R0038,P000440,19,361,0.4,-108.3
6476,US-2015-MM172605-42318,11/10/2023,MM-172605,Consumer,R0041,P000441,1,11,0.4,-3.3
6868,US-2012-SG208905-41051,5/22/2020,SG-208905,Corporate,R0038,P000442,16,736,0.4,73.6
3306,US-2014-AR104055-41906,9/24/2022,AR-104055,Corporate,R0052,P000443,14,210,0.4,21
6256,US-2015-RM197505-42122,4/28/2023,RM-197505,Consumer,R0043,P000444,5,100,0.4,0
3572,US-2015-KL165555-42284,10/7/2023,KL-165555,Corporate,R0052,P000229,18,504,0.4,0
2704,US-2013-GM146955-41472,7/17/2021,GM-146955,Corporate,R0038,P000038,19,171,0.4,-51.3
7364,US-2013-EB137055-41486,7/31/2021,EB-137055,Corporate,R0038,P000178,17,51,0.4,-15.3
9833,US-2013-KN163905-41520,9/3/2021,KN-163905,Corporate,R0045,P000448,12,36,0.4,-10.8
5599,US-2013-GM144405-41531,9/14/2021,GM-144405,Consumer,R0053,P000195,3,33,0.4,-9.9
3354,US-2013-CC122205-41535,9/18/2021,CC-122205,Consumer,R0038,P000414,3,57,0.4,-17.1
8283,US-2013-SV209355-41601,11/23/2021,SV-209355,Consumer,R0038,P000451,5,950,0.4,-285
8081,US-2013-CK122055-41611,12/3/2021,CK-122055,Consumer,R0054,P000452,1,9,0.4,-2.7
8080,US-2013-CK122055-41611,12/3/2021,CK-122055,Consumer,R0054,P000453,4,192,0.4,-57.6
4862,US-2013-CH120705-41636,12/28/2021,CH-120705,Self-Employed,R0038,P000454,2,16,0.4,-4.8
3407,US-2014-DL128655-41703,3/5/2022,DL-128655,Consumer,R0055,P000455,2,30,0.4,-9
4111,US-2014-CD127905-41728,3/30/2022,CD-127905,Self-Employed,R0050,P000456,4,36,0.4,-10.8
3991,US-2014-RP193905-41744,4/15/2022,RP-193905,Consumer,R0039,P000416,7,49,0.4,-14.7
2251,US-2014-MS179805-41748,4/19/2022,MS-179805,Corporate,R0038,P000335,10,130,0.4,-39
2467,US-2014-BW111105-41965,11/22/2022,BW-111105,Corporate,R0048,P000459,14,2590,0.4,-777
9639,US-2014-EL137355-41997,12/24/2022,EL-137355,Self-Employed,R0038,P000460,2,32,0.4,-9.6
6158,US-2015-RB193305-42053,2/18/2023,RB-193305,Consumer,R0052,P000461,3,9,0.4,-2.7
7590,US-2015-MN179355-42067,3/4/2023,MN-179355,Consumer,R0047,P000462,9,18,0.4,-5.4
3842,US-2015-ME173205-42115,4/21/2023,ME-173205,Self-Employed,R0038,P000463,2,14,0.4,-4.2
3146,US-2015-BW112005-42185,6/30/2023,BW-112005,Consumer,R0038,P000464,6,84,0.4,-25.2
4865,MX-2015-AB100605-42293,10/16/2023,AB-100605,Self-Employed,R0054,P000465,3,75,0.4,-22.5
9897,US-2015-EH141855-42302,10/25/2023,EH-141855,Consumer,R0056,P000466,2,68,0.4,-20.4
6559,MX-2012-AF108855-40995,3/27/2020,AF-108855,Consumer,R0045,P000467,3,30,0.4,3
7719,US-2012-JP155205-41153,9/1/2020,JP-155205,Consumer,R0038,P000468,5,90,0.4,9
2320,US-2013-DJ134205-41285,1/11/2021,DJ-134205,Corporate,R0040,P000147,3,18,0.4,1.8
4112,US-2013-AD101805-41307,2/2/2021,AD-101805,Self-Employed,R0038,P000470,2,16,0.4,1.6
1140,MX-2013-MS178305-41487,8/1/2021,MS-178305,Consumer,R0057,P000471,3,69,0.4,6.9
3095,US-2013-PF191655-41521,9/4/2021,PF-191655,Consumer,R0038,P000472,2,40,0.4,4
1349,US-2013-PA190605-41536,9/19/2021,PA-190605,Self-Employed,R0038,P000473,1,9,0.4,0.9
2063,US-2013-EC140505-41574,10/27/2021,EC-140505,Consumer,R0042,P000474,2,22,0.4,2.2
8276,US-2013-SV209355-41601,11/23/2021,SV-209355,Consumer,R0038,P000475,5,140,0.4,14
253,US-2014-SC208455-41669,1/30/2022,SC-208455,Consumer,R0038,P000476,2,22,0.4,2.2
254,US-2014-SC208455-41669,1/30/2022,SC-208455,Consumer,R0038,P000477,4,76,0.4,7.6
2253,US-2014-MS179805-41748,4/19/2022,MS-179805,Corporate,R0038,P000478,14,140,0.4,14
5653,MX-2014-EM141405-41915,10/3/2022,EM-141405,Self-Employed,R0046,P000479,2,16,0.4,1.6
1876,US-2015-SB202905-42229,8/13/2023,SB-202905,Corporate,R0058,P000480,14,140,0.4,0
8647,US-2015-SH206355-42256,9/9/2023,SH-206355,Corporate,R0047,P000005,20,60,0.4,0
8487,US-2015-SJ202155-42287,10/10/2023,SJ-202155,Consumer,R0051,P000482,3,39,0.4,0
4162,US-2015-BD117705-42293,10/16/2023,BD-117705,Consumer,R0052,P000483,6,108,0.4,0
4864,MX-2015-AB100605-42293,10/16/2023,AB-100605,Self-Employed,R0054,P000013,4,48,0.4,0
135,MX-2015-FW143955-42306,10/29/2023,FW-143955,Corporate,R0039,P000485,7,336,0.4,0
5400,US-2015-AA106455-42314,11/6/2023,AA-106455,Consumer,R0059,P000486,2,10,0.4,0
5399,US-2015-AA106455-42314,11/6/2023,AA-106455,Consumer,R0059,P000487,3,45,0.4,0
1161,US-2015-TG216405-42343,12/5/2023,TG-216405,Consumer,R0049,P000084,1,10,0.4,0
438,US-2012-CK123255-41081,6/21/2020,CK-123255,Self-Employed,R0038,P000489,2,34,0.7,-6.8
8195,US-2012-GM146955-41264,12/21/2020,GM-146955,Corporate,R0052,P000150,8,176,0.7,-35.2
2316,US-2013-DJ134205-41285,1/11/2021,DJ-134205,Corporate,R0040,P000491,8,88,0.7,-17.6
418,US-2013-FP143205-41381,4/17/2021,FP-143205,Consumer,R0038,P000013,4,48,0.7,-9.6
9287,US-2013-JK160905-41445,6/20/2021,JK-160905,Consumer,R0038,P000492,1,26,0.7,-5.2
1141,MX-2013-MS178305-41487,8/1/2021,MS-178305,Consumer,R0057,P000493,5,155,0.7,-31
4503,US-2013-KS163005-41515,8/29/2021,KS-163005,Corporate,R0038,P000494,7,70,0.7,-14
2060,US-2013-EC140505-41574,10/27/2021,EC-140505,Consumer,R0042,P000495,1,15,0.7,-3
8277,US-2013-SV209355-41601,11/23/2021,SV-209355,Consumer,R0038,P000496,1,12,0.7,-2.4
8278,US-2013-SV209355-41601,11/23/2021,SV-209355,Consumer,R0038,P000076,3,15,0.7,-3
7117,US-2013-DR129405-41605,11/27/2021,DR-129405,Self-Employed,R0060,P000498,4,44,0.7,-8.8
6050,US-2014-AH102105-41709,3/11/2022,AH-102105,Consumer,R0061,P000499,3,12,0.7,-2.4
1335,US-2014-MG176805-41713,3/15/2022,MG-176805,Self-Employed,R0047,P000500,1,14,0.7,-2.8
2414,MX-2014-LC171405-41726,3/28/2022,LC-171405,Consumer,R0038,P000111,2,90,0.7,-18
3992,US-2014-RP193905-41744,4/15/2022,RP-193905,Consumer,R0039,P000263,4,136,0.7,-27.2
2950,US-2014-LD168555-41754,4/25/2022,LD-168555,Corporate,R0041,P000503,18,72,0.7,-14.4
2946,US-2014-LD168555-41754,4/25/2022,LD-168555,Corporate,R0041,P000504,4,48,0.7,-9.6
5535,US-2014-RP192705-41853,8/2/2022,RP-192705,Corporate,R0038,P000505,11,88,0.7,-17.6
2526,US-2014-RH195105-41887,9/5/2022,RH-195105,Self-Employed,R0062,P000506,4,36,0.7,-7.2
5654,MX-2014-EM141405-41915,10/3/2022,EM-141405,Self-Employed,R0046,P000302,3,36,0.7,-7.2
2751,US-2014-AS102255-41965,11/22/2022,AS-102255,Corporate,R0061,P000507,12,48,0.7,-9.6
2340,US-2014-FC143355-41969,11/26/2022,FC-143355,Corporate,R0038,P000508,10,200,0.7,-40
211,US-2015-MW182205-42095,4/1/2023,MW-182205,Consumer,R0038,P000509,2,50,0.7,-15
209,US-2015-MW182205-42095,4/1/2023,MW-182205,Consumer,R0038,P000510,6,132,0.7,-39.6
271,US-2015-KM167205-42096,4/2/2023,KM-167205,Consumer,R0063,P000511,2,34,0.7,-10.2
5870,US-2015-JL151755-42154,5/30/2023,JL-151755,Self-Employed,R0064,P000512,1,31,0.7,-9.3
5131,US-2015-SS208755-42204,7/19/2023,SS-208755,Consumer,R0038,P000513,11,55,0.7,-16.5
8237,US-2015-LL168405-42208,7/23/2023,LL-168405,Consumer,R0042,P000514,4,28,0.7,-8.4
4414,US-2015-PJ190155-42286,10/9/2023,PJ-190155,Consumer,R0038,P000515,2,72,0.7,-21.6
4412,US-2015-PJ190155-42286,10/9/2023,PJ-190155,Consumer,R0038,P000516,3,18,0.7,-5.4
137,MX-2015-FW143955-42306,10/29/2023,FW-143955,Corporate,R0039,P000517,8,96,0.7,-28.8
5804,US-2015-MC181305-42318,11/10/2023,MC-181305,Corporate,R0060,P000518,7,21,0.7,-6.3
411,US-2015-DB129105-42332,11/24/2023,DB-129105,Self-Employed,R0052,P000519,3,69,0.7,-20.7
